Time,CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:45:00,0.000000E+00,9.845953E+03,0.000000E+00,6.940230E-01,0.000000E+00,7.010894E+03,0.000000E+00,4.941876E-01,0.000000E+00,6.204076E+03,0.000000E+00,4.373164E-01,3.482709E+03,5.871946E+02,1.399589E-01,4.138757E-02,2.403098E+03,3.826228E+02,9.657229E-02,2.696856E-02,3.546244E+03,6.471488E+02,1.425121E-01,4.561324E-02,2.403094E+03,5.605875E+02,9.657212E-02,3.951161E-02,5.396646E+02,3.721007E+02,2.168942E-02,2.622789E-02,5.277551E+02,4.374074E+02,2.121056E-02,3.083060E-02,6.087221E+02,6.069982E+02,2.446483E-02,4.278438E-02,5.278426E+02,7.276342E+02,2.121407E-02,5.128689E-02,1.553016E+03,8.032234E+02,6.241348E-02,5.661391E-02,1.165899E+03,5.244341E+02,4.685534E-02,3.696380E-02,1.609867E+03,8.679709E+02,6.469817E-02,6.117744E-02,1.165951E+03,7.118819E+02,4.685743E-02,5.017545E-02
03:00:00,0.000000E+00,9.922258E+03,0.000000E+00,6.994005E-01,0.000000E+00,7.095188E+03,0.000000E+00,5.001285E-01,0.000000E+00,6.251607E+03,0.000000E+00,4.406660E-01,3.566093E+03,5.764126E+02,1.433097E-01,4.062757E-02,2.457545E+03,3.741389E+02,9.876026E-02,2.637056E-02,3.629931E+03,6.342337E+02,1.458751E-01,4.470289E-02,2.457540E+03,5.460476E+02,9.876006E-02,3.848676E-02,6.003190E+02,3.670720E+02,2.412708E-02,2.587341E-02,5.653730E+02,4.318796E+02,2.272235E-02,3.044093E-02,6.683971E+02,5.996359E+02,2.686311E-02,4.226538E-02,5.654589E+02,7.154781E+02,2.272580E-02,5.043000E-02,1.612496E+03,8.010431E+02,6.480363E-02,5.646012E-02,1.202785E+03,5.214468E+02,4.833749E-02,3.675317E-02,1.668673E+03,8.638066E+02,6.706121E-02,6.088380E-02,1.202835E+03,7.015959E+02,4.833953E-02,4.945039E-02
03:15:00,0.000000E+00,9.997248E+03,0.000000E+00,7.046855E-01,0.000000E+00,7.176507E+03,0.000000E+00,5.058597E-01,0.000000E+00,6.296095E+03,0.000000E+00,4.438013E-01,3.646254E+03,5.654766E+02,1.465310E-01,3.985672E-02,2.509277E+03,3.655536E+02,1.008391E-01,2.576542E-02,3.710129E+03,6.211712E+02,1.490979E-01,4.378216E-02,2.509271E+03,5.317076E+02,1.008389E-01,3.747600E-02,6.574943E+02,3.620821E+02,2.642489E-02,2.552166E-02,6.009462E+02,4.263344E+02,2.415195E-02,3.005003E-02,7.247783E+02,5.923139E+02,2.912899E-02,4.174922E-02,6.010307E+02,7.035697E+02,2.415535E-02,4.959059E-02,1.668363E+03,7.986512E+02,6.704858E-02,5.629144E-02,1.237248E+03,5.183175E+02,4.972231E-02,3.653256E-02,1.723873E+03,8.594140E+02,6.927932E-02,6.057410E-02,1.237297E+03,6.915367E+02,4.972429E-02,4.874133E-02
03:30:00,0.000000E+00,1.007115E+04,0.000000E+00,7.098935E-01,0.000000E+00,7.255204E+03,0.000000E+00,5.114062E-01,0.000000E+00,6.338007E+03,0.000000E+00,4.467550E-01,3.723349E+03,5.545584E+02,1.496291E-01,3.908714E-02,2.559156E+03,3.569885E+02,1.028435E-01,2.516171E-02,3.787160E+03,6.081450E+02,1.521934E-01,4.286400E-02,2.559149E+03,5.175160E+02,1.028432E-01,3.647573E-02,7.118413E+02,3.572372E+02,2.860902E-02,2.518013E-02,6.348198E+02,4.208459E+02,2.551325E-02,2.966314E-02,7.784500E+02,5.851300E+02,3.128597E-02,4.124281E-02,6.349029E+02,6.919883E+02,2.551659E-02,4.877423E-02,1.721108E+03,7.961957E+02,6.916806E-02,5.611828E-02,1.269706E+03,5.151522E+02,5.102657E-02,3.630941E-02,1.776000E+03,8.549164E+02,7.137394E-02,6.025701E-02,1.269754E+03,6.818017E+02,5.102851E-02,4.805514E-02
03:45:00,0.000000E+00,1.014410E+04,0.000000E+00,7.150356E-01,0.000000E+00,7.331540E+03,0.000000E+00,5.167864E-01,0.000000E+00,6.377706E+03,0.000000E+00,4.495527E-01,3.797660E+03,5.432823E+02,1.526153E-01,3.829234E-02,2.607223E+03,3.481973E+02,1.047751E-01,2.454207E-02,3.861593E+03,5.947917E+02,1.551846E-01,4.192279E-02,2.607216E+03,5.030932E+02,1.047748E-01,3.545917E-02,7.638225E+02,3.522059E+02,3.069805E-02,2.482547E-02,6.672470E+02,4.152060E+02,2.681641E-02,2.926558E-02,8.298404E+02,5.777699E+02,3.335125E-02,4.072398E-02,6.673288E+02,6.805286E+02,2.681969E-02,4.796646E-02,1.771215E+03,7.933156E+02,7.118150E-02,5.591521E-02,1.300407E+03,5.117154E+02,5.226021E-02,3.606713E-02,1.825496E+03,8.500109E+02,7.336287E-02,5.991119E-02,1.300454E+03,6.721416E+02,5.226209E-02,4.737423E-02
04:00:00,0.000000E+00,1.021622E+04,0.000000E+00,7.201187E-01,0.000000E+00,7.405707E+03,0.000000E+00,5.220137E-01,0.000000E+00,6.415464E+03,0.000000E+00,4.522138E-01,3.869505E+03,5.317529E+02,1.555025E-01,3.747969E-02,2.653615E+03,3.392538E+02,1.066395E-01,2.391169E-02,3.933343E+03,5.812255E+02,1.580680E-01,4.096660E-02,2.653607E+03,4.886469E+02,1.066391E-01,3.444098E-02,8.137772E+02,3.470549E+02,3.270564E-02,2.446238E-02,6.984149E+02,4.094664E+02,2.806895E-02,2.886099E-02,8.792635E+02,5.703066E+02,3.533745E-02,4.019789E-02,6.984954E+02,6.692601E+02,2.807219E-02,4.717217E-02,1.818974E+03,7.901008E+02,7.310061E-02,5.568856E-02,1.329526E+03,5.080711E+02,5.343026E-02,3.581023E-02,1.872651E+03,8.448007E+02,7.525772E-02,5.954390E-02,1.329571E+03,6.626064E+02,5.343209E-02,4.670213E-02
04:15:00,0.000000E+00,1.028757E+04,0.000000E+00,7.251475E-01,0.000000E+00,7.477843E+03,0.000000E+00,5.270979E-01,0.000000E+00,6.451491E+03,0.000000E+00,4.547528E-01,3.939096E+03,5.205483E+02,1.582991E-01,3.668994E-02,2.698598E+03,3.305477E+02,1.084472E-01,2.329807E-02,4.002853E+03,5.680235E+02,1.608613E-01,4.003607E-02,2.698590E+03,4.745440E+02,1.084469E-01,3.344699E-02,8.619690E+02,3.422164E+02,3.464236E-02,2.412132E-02,7.284706E+02,4.039180E+02,2.927679E-02,2.846990E-02,9.269646E+02,5.631600E+02,3.725444E-02,3.969413E-02,7.285499E+02,6.584196E+02,2.927998E-02,4.640806E-02,1.864636E+03,7.870849E+02,7.493549E-02,5.547593E-02,1.357186E+03,5.045797E+02,5.454171E-02,3.556412E-02,1.917704E+03,8.398187E+02,7.706811E-02,5.919270E-02,1.357230E+03,6.535430E+02,5.454348E-02,4.606329E-02
04:30:00,0.000000E+00,1.035820E+04,0.000000E+00,7.301253E-01,0.000000E+00,7.548066E+03,0.000000E+00,5.320473E-01,0.000000E+00,6.485955E+03,0.000000E+00,4.571817E-01,4.006684E+03,5.097104E+02,1.610153E-01,3.592606E-02,2.742410E+03,3.221105E+02,1.102079E-01,2.270339E-02,4.070371E+03,5.552281E+02,1.635747E-01,3.913421E-02,2.742401E+03,4.607885E+02,1.102076E-01,3.247750E-02,9.085814E+02,3.376907E+02,3.651559E-02,2.380231E-02,7.575162E+02,3.985674E+02,3.044404E-02,2.809274E-02,9.731144E+02,5.563305E+02,3.910908E-02,3.921272E-02,7.575943E+02,6.479541E+02,3.044718E-02,4.567038E-02,1.908344E+03,7.843019E+02,7.669181E-02,5.527973E-02,1.383417E+03,5.012671E+02,5.559575E-02,3.533061E-02,1.960787E+03,8.351023E+02,7.879930E-02,5.886024E-02,1.383459E+03,6.449892E+02,5.559745E-02,4.546038E-02
04:45:00,0.000000E+00,1.042886E+04,0.000000E+00,7.351059E-01,0.000000E+00,7.617561E+03,0.000000E+00,5.369455E-01,0.000000E+00,6.519893E+03,0.000000E+00,4.595736E-01,4.072523E+03,5.318147E+02,1.636612E-01,3.748404E-02,2.785514E+03,3.514558E+02,1.119402E-01,2.477175E-02,4.136173E+03,5.515100E+02,1.662191E-01,3.887216E-02,2.785504E+03,4.533838E+02,1.119398E-01,3.195562E-02,9.537506E+02,3.586012E+02,3.833082E-02,2.527617E-02,7.856275E+02,4.199221E+02,3.157374E-02,2.959790E-02,1.017840E+03,5.565060E+02,4.090648E-02,3.922506E-02,7.857044E+02,6.430552E+02,3.157682E-02,4.532507E-02,1.950188E+03,8.158286E+02,7.837326E-02,5.750177E-02,1.408066E+03,5.372068E+02,5.658620E-02,3.786371E-02,2.001981E+03,8.396073E+02,8.045460E-02,5.917772E-02,1.408106E+03,6.430312E+02,5.658780E-02,4.532234E-02
05:00:00,0.000000E+00,1.050111E+04,0.000000E+00,7.401985E-01,0.000000E+00,7.688518E+03,0.000000E+00,5.419468E-01,0.000000E+00,6.556493E+03,0.000000E+00,4.621531E-01,4.136969E+03,6.067639E+02,1.662511E-01,4.276642E-02,2.827653E+03,4.530656E+02,1.136337E-01,3.193305E-02,4.200672E+03,5.582657E+02,1.688112E-01,3.934828E-02,2.827643E+03,4.532575E+02,1.136333E-01,3.194671E-02,9.975829E+02,4.135111E+02,4.009232E-02,2.914638E-02,8.128631E+02,4.853225E+02,3.266823E-02,3.420738E-02,1.061241E+03,5.642215E+02,4.265063E-02,3.976884E-02,8.129387E+02,6.440946E+02,3.267127E-02,4.539829E-02,1.990221E+03,9.019382E+02,7.998191E-02,6.357067E-02,1.431300E+03,6.519788E+02,5.751975E-02,4.595263E-02,2.041251E+03,8.545649E+02,8.203263E-02,6.023189E-02,1.431338E+03,6.484211E+02,5.752131E-02,4.570218E-02
05:15:00,0.000000E+00,1.057682E+04,0.000000E+00,7.455348E-01,0.000000E+00,7.763647E+03,0.000000E+00,5.472421E-01,2.909554E+03,6.600192E+03,1.208431E-01,4.652331E-01,5.015883E+03,7.298794E+02,2.048345E-01,5.144312E-02,3.398793E+03,6.632720E+02,1.387990E-01,4.674674E-02,5.081765E+03,5.796362E+02,2.075210E-01,4.085444E-02,3.398762E+03,4.629689E+02,1.387977E-01,3.263115E-02,1.815207E+03,4.973109E+02,7.444149E-02,3.505268E-02,1.320579E+03,6.100493E+02,5.407603E-02,4.299796E-02,1.874203E+03,5.823579E+02,7.683061E-02,4.104709E-02,1.320623E+03,6.529710E+02,5.407781E-02,4.602388E-02,2.685220E+03,1.039380E+03,1.095319E-01,7.325705E-02,1.872233E+03,8.769210E+02,7.634979E-02,6.180513E-02,2.723451E+03,8.835804E+02,1.110568E-01,6.227683E-02,1.872265E+03,6.634530E+02,7.635116E-02,4.676157E-02
05:30:00,0.000000E+00,1.065751E+04,0.000000E+00,7.512223E-01,0.000000E+00,7.845227E+03,0.000000E+00,5.529922E-01,3.016219E+03,6.655640E+03,1.255129E-01,4.691412E-01,5.405885E+03,8.900812E+02,2.243269E-01,6.273307E-02,3.661061E+03,9.823596E+02,1.519358E-01,6.923169E-02,5.473632E+03,6.164636E+02,2.271332E-01,4.344996E-02,3.661035E+03,4.826210E+02,1.519348E-01,3.401616E-02,2.011591E+03,6.038514E+02,8.359698E-02,4.256160E-02,1.457013E+03,7.951504E+02,6.051122E-02,5.604327E-02,2.071799E+03,6.113965E+02,8.607765E-02,4.309375E-02,1.457067E+03,6.698278E+02,6.051346E-02,4.721193E-02,2.884894E+03,1.213993E+03,1.194295E-01,8.556279E-02,2.018185E+03,1.213972E+03,8.357609E-02,8.555694E-02,2.924650E+03,9.273508E+02,1.210523E-01,6.536165E-02,2.018233E+03,6.883971E+02,8.357815E-02,4.851955E-02
05:45:00,0.000000E+00,1.074412E+04,0.000000E+00,7.573265E-01,0.000000E+00,7.934663E+03,0.000000E+00,5.592961E-01,4.997810E+03,6.727285E+03,2.122667E-01,4.741911E-01,6.083609E+03,1.075986E+03,2.564502E-01,7.583433E-02,4.100350E+03,1.411324E+03,1.728450E-01,9.945784E-02,6.152331E+03,6.681885E+02,2.593373E-01,4.709539E-02,4.100311E+03,5.129918E+02,1.728434E-01,3.615656E-02,2.597838E+03,7.282086E+02,1.098451E-01,5.132618E-02,1.835011E+03,1.042708E+03,7.753713E-02,7.348997E-02,2.658092E+03,6.514991E+02,1.123660E-01,4.592020E-02,1.835052E+03,6.946664E+02,7.753888E-02,4.896254E-02,3.453596E+03,1.413447E+03,1.455044E-01,9.961915E-02,2.389727E+03,1.660768E+03,1.006910E-01,1.170417E-01,3.495497E+03,9.860742E+02,1.472521E-01,6.950032E-02,2.389765E+03,7.232425E+02,1.006926E-01,5.097532E-02
06:00:00,0.000000E+00,1.083715E+04,0.000000E+00,7.638845E-01,0.000000E+00,8.032719E+03,0.000000E+00,5.662077E-01,6.391308E+03,6.819547E+03,2.732739E-01,4.806943E-01,6.632026E+03,1.276944E+03,2.829500E-01,8.999636E-02,4.457095E+03,1.947677E+03,1.901648E-01,1.372509E-01,6.701843E+03,7.373582E+02,2.859231E-01,5.197021E-02,4.457049E+03,5.550113E+02,1.901629E-01,3.911793E-02,3.058311E+03,8.645936E+02,1.306110E-01,6.093845E-02,2.133697E+03,1.353265E+03,9.110580E-02,9.537656E-02,3.118956E+03,7.031769E+02,1.331870E-01,4.956248E-02,2.133732E+03,7.277177E+02,9.110732E-02,5.129198E-02,3.894732E+03,1.626493E+03,1.660164E-01,1.146335E-01,2.681542E+03,2.213402E+03,1.143280E-01,1.559848E-01,3.938367E+03,1.060319E+03,1.678704E-01,7.473283E-02,2.681578E+03,7.683054E+02,1.143296E-01,5.415119E-02
06:15:00,3.779293E+02,1.129819E+04,1.795634E-02,7.963820E-01,2.374299E+03,8.510088E+03,1.071183E-01,5.998561E-01,1.118944E+04,7.305839E+03,4.920186E-01,5.149717E-01,8.114961E+03,1.534233E+03,3.563781E-01,1.081282E-01,5.416370E+03,2.600841E+03,2.378651E-01,1.832757E-01,8.187114E+03,8.961692E+02,3.595367E-01,6.316281E-02,5.416294E+03,6.540261E+02,2.378618E-01,4.609622E-02,4.314350E+03,1.059568E+03,1.896169E-01,7.467999E-02,2.950087E+03,1.749505E+03,1.296697E-01,1.233015E-01,4.377965E+03,8.374632E+02,1.924063E-01,5.902716E-02,2.950098E+03,8.130486E+02,1.296702E-01,5.730619E-02,5.175654E+03,1.890356E+03,2.273212E-01,1.332293E-01,3.518158E+03,2.878155E+03,1.545493E-01,2.028298E-01,5.222690E+03,1.220942E+03,2.293925E-01,8.605330E-02,3.518174E+03,8.682472E+02,1.545501E-01,6.119491E-02
06:30:00,3.779293E+02,1.434935E+04,1.795634E-02,1.034096E+00,2.374299E+03,1.165615E+04,1.071183E-01,8.415276E-01,1.337368E+04,1.037351E+04,5.970195E-01,7.489426E-01,9.033231E+03,2.389058E+03,4.061628E-01,1.731400E-01,6.017290E+03,3.824578E+03,2.706014E-01,2.780167E-01,9.107359E+03,1.664992E+03,4.094999E-01,1.210135E-01,6.017208E+03,1.151954E+03,2.705978E-01,8.371718E-02,5.099830E+03,1.765441E+03,2.288241E-01,1.276628E-01,3.469821E+03,2.646433E+03,1.558072E-01,1.924090E-01,5.166398E+03,1.516963E+03,2.318377E-01,1.098451E-01,3.469831E+03,1.287492E+03,1.558078E-01,9.333599E-02,5.949925E+03,2.767306E+03,2.672789E-01,2.003398E-01,4.032934E+03,4.108534E+03,1.812452E-01,2.984008E-01,6.000425E+03,2.006700E+03,2.695810E-01,1.456402E-01,4.032950E+03,1.378508E+03,1.812460E-01,1.000405E-01
06:45:00,6.189729E+02,1.574751E+04,2.956748E-02,1.164033E+00,3.980572E+03,1.288027E+04,1.846940E-01,9.528827E-01,1.419701E+04,1.158483E+04,6.556236E-01,8.572506E-01,9.350680E+03,2.835968E+03,4.303057E-01,2.110806E-01,6.220648E+03,4.770979E+03,2.862394E-01,3.566200E-01,9.424353E+03,2.084232E+03,4.336831E-01,1.558076E-01,6.220567E+03,1.429141E+03,2.862357E-01,1.068360E-01,5.398767E+03,2.118117E+03,2.493100E-01,1.573637E-01,3.684435E+03,3.336636E+03,1.700974E-01,2.497202E-01,5.471379E+03,1.872564E+03,2.526445E-01,1.394955E-01,3.684458E+03,1.562132E+03,1.700984E-01,1.165469E-01,6.320504E+03,3.218490E+03,2.914286E-01,2.392089E-01,4.285533E+03,5.050052E+03,1.975533E-01,3.770478E-01,6.385920E+03,2.437435E+03,2.944277E-01,1.818856E-01,4.285540E+03,1.662292E+03,1.975537E-01,1.240391E-01
07:00:00,8.326891E+02,1.840952E+04,3.984139E-02,1.395652E+00,5.169064E+03,1.534812E+04,2.418368E-01,1.164311E+00,1.722719E+04,1.410593E+04,8.017483E-01,1.070928E+00,1.000915E+04,3.487113E+03,4.665174E-01,2.657635E-01,6.637133E+03,5.811393E+03,3.093599E-01,4.438300E-01,1.008265E+04,2.775270E+03,4.699398E-01,2.125526E-01,6.637032E+03,1.874026E+03,3.093553E-01,1.434926E-01,6.195713E+03,2.727243E+03,2.891250E-01,2.078718E-01,4.191852E+03,4.169625E+03,1.956245E-01,3.190824E-01,6.268811E+03,2.519216E+03,2.925341E-01,1.926119E-01,4.191850E+03,2.006861E+03,1.956245E-01,1.534772E-01,7.058098E+03,3.854995E+03,3.291182E-01,2.933175E-01,4.750250E+03,6.074161E+03,2.215152E-01,4.634256E-01,7.124281E+03,3.122806E+03,3.321981E-01,2.387121E-01,4.750231E+03,2.102070E+03,2.215144E-01,1.606455E-01
07:15:00,3.102121E+03,2.256524E+04,1.507242E-01,1.768477E+00,8.612492E+03,1.925536E+04,4.125136E-01,1.509541E+00,2.093920E+04,1.806357E+04,9.999767E-01,1.417539E+00,1.105091E+04,4.484062E+03,5.281206E-01,3.529208E-01,7.308268E+03,7.120963E+03,3.492650E-01,5.605683E-01,1.112586E+04,3.831599E+03,5.316981E-01,3.029325E-01,7.308148E+03,2.555380E+03,3.492593E-01,2.019830E-01,7.236819E+03,3.657136E+03,3.463888E-01,2.881019E-01,4.866711E+03,5.276817E+03,2.329392E-01,4.164655E-01,7.312670E+03,3.509825E+03,3.500131E-01,2.772958E-01,4.866692E+03,2.685536E+03,2.329383E-01,2.121220E-01,8.063958E+03,4.835299E+03,3.856346E-01,3.799373E-01,5.400467E+03,7.361371E+03,2.582611E-01,5.789529E-01,8.131145E+03,4.171758E+03,3.888410E-01,3.292605E-01,5.400434E+03,2.777921E+03,2.582595E-01,2.191893E-01
