Time,CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
02:45:00,0.000000E+00,1.490691E+04,0.000000E+00,1.050755E+00,0.000000E+00,7.942785E+03,0.000000E+00,5.598742E-01,0.000000E+00,6.928473E+03,0.000000E+00,4.883772E-01,4.248350E+03,6.771299E+02,1.707271E-01,4.772633E-02,2.913450E+03,4.384974E+02,1.170814E-01,3.090664E-02,4.321593E+03,7.404494E+02,1.736705E-01,5.218912E-02,2.913438E+03,6.317179E+02,1.170810E-01,4.452496E-02,1.023539E+03,5.137152E+02,4.113604E-02,3.620949E-02,8.416453E+02,5.272516E+02,3.382543E-02,3.716317E-02,1.092106E+03,7.534437E+02,4.389167E-02,5.310644E-02,8.417221E+02,8.547826E+02,3.382851E-02,6.024872E-02,2.077920E+03,9.508104E+02,8.350747E-02,6.701612E-02,1.500663E+03,6.171893E+02,6.030806E-02,4.350134E-02,2.135919E+03,1.019617E+03,8.583822E-02,7.186574E-02,1.500703E+03,8.186459E+02,6.030968E-02,5.770030E-02
03:00:00,0.000000E+00,1.500197E+04,0.000000E+00,1.057455E+00,0.000000E+00,8.028913E+03,0.000000E+00,5.659442E-01,0.000000E+00,6.971294E+03,0.000000E+00,4.913948E-01,4.337592E+03,6.619963E+02,1.743135E-01,4.665962E-02,2.972499E+03,4.271212E+02,1.194545E-01,3.010480E-02,4.411448E+03,7.232439E+02,1.772815E-01,5.097638E-02,2.972486E+03,6.124206E+02,1.194540E-01,4.316482E-02,1.079088E+03,5.070763E+02,4.336840E-02,3.574149E-02,8.764503E+02,5.203881E+02,3.522412E-02,3.667934E-02,1.147097E+03,7.445066E+02,4.610160E-02,5.247642E-02,8.765257E+02,8.410534E+02,3.522715E-02,5.928094E-02,2.131662E+03,9.462666E+02,8.566693E-02,6.669573E-02,1.532815E+03,6.125148E+02,6.159994E-02,4.317179E-02,2.188804E+03,1.012621E+03,8.796325E-02,7.137249E-02,1.532853E+03,8.064139E+02,6.160147E-02,5.683807E-02
03:15:00,0.000000E+00,1.509481E+04,0.000000E+00,1.063998E+00,0.000000E+00,8.111692E+03,0.000000E+00,5.717783E-01,0.000000E+00,7.010873E+03,0.000000E+00,4.941839E-01,4.424373E+03,6.468212E+02,1.778010E-01,4.559001E-02,3.029223E+03,4.157081E+02,1.217342E-01,2.930036E-02,4.498348E+03,7.058978E+02,1.807739E-01,4.975375E-02,3.029210E+03,5.935253E+02,1.217336E-01,4.183302E-02,1.131852E+03,5.005584E+02,4.548882E-02,3.528202E-02,9.094252E+02,5.135810E+02,3.654926E-02,3.619949E-02,1.199336E+03,7.356394E+02,4.820095E-02,5.185134E-02,9.094993E+02,8.276066E+02,3.655223E-02,5.833309E-02,2.181781E+03,9.415657E+02,8.768080E-02,6.636429E-02,1.562182E+03,6.077440E+02,6.277990E-02,4.283547E-02,2.238005E+03,1.005493E+03,8.994022E-02,7.087001E-02,1.562219E+03,7.944946E+02,6.278138E-02,5.599790E-02
03:30:00,0.000000E+00,1.518576E+04,0.000000E+00,1.070408E+00,0.000000E+00,8.191530E+03,0.000000E+00,5.774051E-01,0.000000E+00,7.047755E+03,0.000000E+00,4.967831E-01,4.508218E+03,6.317874E+02,1.811706E-01,4.453035E-02,3.083828E+03,4.043872E+02,1.239286E-01,2.850242E-02,4.582234E+03,6.885803E+02,1.841451E-01,4.853315E-02,3.083814E+03,5.751717E+02,1.239281E-01,4.053941E-02,1.182256E+03,4.942567E+02,4.751444E-02,3.483780E-02,9.408311E+02,5.069197E+02,3.781134E-02,3.572992E-02,1.249237E+03,7.269519E+02,5.020630E-02,5.123894E-02,9.409039E+02,8.144670E+02,3.781426E-02,5.740690E-02,2.228432E+03,9.368691E+02,8.955531E-02,6.603317E-02,1.589835E+03,6.029906E+02,6.389095E-02,4.250038E-02,2.283404E+03,9.984041E+02,9.176440E-02,7.037026E-02,1.589871E+03,7.829341E+02,6.389240E-02,5.518304E-02
03:45:00,0.000000E+00,1.527506E+04,0.000000E+00,1.076702E+00,0.000000E+00,8.268725E+03,0.000000E+00,5.828458E-01,0.000000E+00,7.082360E+03,0.000000E+00,4.992217E-01,4.589386E+03,6.165194E+02,1.844326E-01,4.345421E-02,3.136525E+03,3.929173E+02,1.260465E-01,2.769399E-02,4.663379E+03,6.710468E+02,1.874062E-01,4.729734E-02,3.136510E+03,5.571241E+02,1.260459E-01,3.926737E-02,1.230610E+03,4.878418E+02,4.945764E-02,3.438560E-02,9.708522E+02,5.002147E+02,3.901776E-02,3.525728E-02,1.297096E+03,7.181287E+02,5.212959E-02,5.061698E-02,9.709236E+02,8.013701E+02,3.902063E-02,5.648374E-02,2.270955E+03,9.318129E+02,9.126390E-02,6.567672E-02,1.616386E+03,5.980164E+02,6.495782E-02,4.214975E-02,2.325203E+03,9.910018E+02,9.344386E-02,6.984846E-02,1.616422E+03,7.714327E+02,6.495927E-02,5.437235E-02
04:00:00,0.000000E+00,1.536286E+04,0.000000E+00,1.082891E+00,0.000000E+00,8.343493E+03,0.000000E+00,5.881154E-01,0.000000E+00,7.114994E+03,0.000000E+00,5.015216E-01,4.668081E+03,6.011215E+02,1.875953E-01,4.236891E-02,3.187494E+03,3.813740E+02,1.280948E-01,2.688039E-02,4.742014E+03,6.534133E+02,1.905664E-01,4.605449E-02,3.187478E+03,5.394415E+02,1.280942E-01,3.802106E-02,1.277137E+03,4.813776E+02,5.132739E-02,3.392994E-02,9.996115E+02,4.935294E+02,4.017348E-02,3.478603E-02,1.343127E+03,7.092417E+02,5.397941E-02,4.999053E-02,9.996814E+02,7.883026E+02,4.017629E-02,5.556266E-02,2.311256E+03,9.264847E+02,9.288317E-02,6.530111E-02,1.642512E+03,5.928838E+02,6.600763E-02,4.178795E-02,2.364939E+03,9.833819E+02,9.504047E-02,6.931132E-02,1.642549E+03,7.599890E+02,6.600910E-02,5.356575E-02
04:15:00,0.000000E+00,1.544917E+04,0.000000E+00,1.088974E+00,0.000000E+00,8.415802E+03,0.000000E+00,5.932118E-01,0.000000E+00,7.145948E+03,0.000000E+00,5.037030E-01,4.744586E+03,5.862157E+02,1.906699E-01,4.131831E-02,3.236942E+03,3.701792E+02,1.300821E-01,2.609136E-02,4.818430E+03,6.363070E+02,1.936375E-01,4.484879E-02,3.236925E+03,5.223832E+02,1.300814E-01,3.681876E-02,1.322008E+03,4.752842E+02,5.313061E-02,3.350041E-02,1.027183E+03,4.871292E+02,4.128144E-02,3.433488E-02,1.387490E+03,7.007187E+02,5.576222E-02,4.938975E-02,1.027251E+03,7.754490E+02,4.128420E-02,5.465666E-02,2.349707E+03,9.214194E+02,9.442817E-02,6.494404E-02,1.668689E+03,5.879553E+02,6.705957E-02,4.144056E-02,2.403247E+03,9.760788E+02,9.657975E-02,6.879653E-02,1.668727E+03,7.488899E+02,6.706108E-02,5.278344E-02
04:30:00,0.000000E+00,1.553411E+04,0.000000E+00,1.094961E+00,0.000000E+00,8.485875E+03,0.000000E+00,5.981507E-01,0.000000E+00,7.175421E+03,0.000000E+00,5.057801E-01,4.819054E+03,5.718343E+02,1.936627E-01,4.030466E-02,3.284989E+03,3.593584E+02,1.320130E-01,2.532868E-02,4.892788E+03,6.197653E+02,1.966259E-01,4.368290E-02,3.284971E+03,5.059345E+02,1.320123E-01,3.565943E-02,1.365326E+03,4.695555E+02,5.487140E-02,3.309660E-02,1.053714E+03,4.810051E+02,4.234763E-02,3.390320E-02,1.430270E+03,6.925605E+02,5.748138E-02,4.881469E-02,1.053782E+03,7.629368E+02,4.235034E-02,5.377475E-02,2.387457E+03,9.166466E+02,9.594502E-02,6.460759E-02,1.695477E+03,5.832530E+02,6.813610E-02,4.110910E-02,2.441216E+03,9.691211E+02,9.810545E-02,6.830610E-02,1.695517E+03,7.381505E+02,6.813769E-02,5.202650E-02
04:45:00,0.000000E+00,1.561860E+04,0.000000E+00,1.100917E+00,0.000000E+00,8.554983E+03,0.000000E+00,6.030216E-01,7.202476E+01,7.204409E+03,2.897105E-03,5.078231E-01,4.891601E+03,5.917245E+02,1.965783E-01,4.170659E-02,3.331725E+03,3.876940E+02,1.338913E-01,2.732588E-02,4.965208E+03,6.126507E+02,1.995364E-01,4.318146E-02,3.331707E+03,4.960856E+02,1.338906E-01,3.496529E-02,1.407178E+03,4.884458E+02,5.655329E-02,3.442805E-02,1.079252E+03,5.027575E+02,4.337389E-02,3.543637E-02,1.471625E+03,6.920850E+02,5.914328E-02,4.878114E-02,1.079318E+03,7.561785E+02,4.337654E-02,5.329838E-02,2.425123E+03,9.477031E+02,9.745864E-02,6.679650E-02,1.723254E+03,6.195298E+02,6.925241E-02,4.366595E-02,2.479413E+03,9.717804E+02,9.964043E-02,6.849350E-02,1.723294E+03,7.341968E+02,6.925403E-02,5.174783E-02
05:00:00,0.000000E+00,1.570439E+04,0.000000E+00,1.106963E+00,0.000000E+00,8.625431E+03,0.000000E+00,6.079870E-01,1.900822E+02,7.236283E+03,7.642000E-03,5.100695E-01,4.962320E+03,6.652139E+02,1.994204E-01,4.688609E-02,3.377222E+03,4.901830E+02,1.357198E-01,3.454915E-02,5.035788E+03,6.163748E+02,2.023729E-01,4.344391E-02,3.377203E+03,4.936313E+02,1.357190E-01,3.479230E-02,1.447684E+03,5.404379E+02,5.818105E-02,3.809256E-02,1.103830E+03,5.708175E+02,4.436157E-02,4.023328E-02,1.511625E+03,6.998406E+02,6.075070E-02,4.932773E-02,1.103894E+03,7.556453E+02,4.436415E-02,5.326077E-02,2.463381E+03,1.035043E+03,9.899610E-02,7.295208E-02,1.751313E+03,7.368682E+02,7.038012E-02,5.193575E-02,2.518650E+03,9.853468E+02,1.012172E-01,6.944961E-02,1.751355E+03,7.378710E+02,7.038178E-02,5.200676E-02
05:15:00,0.000000E+00,1.579356E+04,0.000000E+00,1.113249E+00,0.000000E+00,8.700057E+03,0.000000E+00,6.132469E-01,3.668978E+03,7.275742E+03,1.510232E-01,5.128506E-01,5.893020E+03,7.883100E+02,2.406388E-01,5.556141E-02,3.979779E+03,7.026882E+02,1.625002E-01,4.952491E-02,5.968282E+03,6.351266E+02,2.437040E-01,4.476551E-02,3.979739E+03,5.008569E+02,1.624985E-01,3.530153E-02,2.219251E+03,6.268964E+02,9.076842E-02,4.418619E-02,1.571838E+03,7.022257E+02,6.420221E-02,4.949478E-02,2.276775E+03,7.187715E+02,9.309317E-02,5.066197E-02,1.571861E+03,7.633290E+02,6.420310E-02,5.380229E-02,3.210370E+03,1.175194E+03,1.309906E-01,8.282944E-02,2.245109E+03,9.658783E+02,9.164777E-02,6.807499E-02,3.271280E+03,1.013503E+03,1.334880E-01,7.143396E-02,2.245136E+03,7.515577E+02,9.164892E-02,5.297134E-02
05:30:00,0.000000E+00,1.588778E+04,0.000000E+00,1.119890E+00,0.000000E+00,8.781251E+03,0.000000E+00,6.189699E-01,3.970503E+03,7.327694E+03,1.642240E-01,5.165124E-01,6.321165E+03,9.501562E+02,2.622900E-01,6.696728E-02,4.265986E+03,1.026236E+03,1.770111E-01,7.232431E-02,6.398217E+03,6.696748E+02,2.654777E-01,4.720038E-02,4.265949E+03,5.187148E+02,1.770096E-01,3.656008E-02,2.433959E+03,7.375597E+02,1.009986E-01,5.198566E-02,1.722316E+03,8.961807E+02,7.142889E-02,6.316415E-02,2.493458E+03,7.493322E+02,1.034485E-01,5.281589E-02,1.722349E+03,7.794663E+02,7.143024E-02,5.493963E-02,3.468794E+03,1.353992E+03,1.437427E-01,9.543013E-02,2.427648E+03,1.306847E+03,1.006618E-01,9.210307E-02,3.532989E+03,1.056998E+03,1.464159E-01,7.449943E-02,2.427685E+03,7.756261E+02,1.006634E-01,5.466760E-02
05:45:00,0.000000E+00,1.598823E+04,0.000000E+00,1.126970E+00,0.000000E+00,8.870713E+03,0.000000E+00,6.252756E-01,6.374400E+03,7.396808E+03,2.694663E-01,5.213839E-01,7.018427E+03,1.139469E+03,2.957611E-01,8.030870E-02,4.717294E+03,1.458548E+03,1.987745E-01,1.027867E-01,7.096324E+03,7.200070E+02,2.990297E-01,5.074764E-02,4.717244E+03,5.477413E+02,1.987724E-01,3.860576E-02,3.030014E+03,8.675092E+02,1.279465E-01,6.114435E-02,2.110300E+03,1.152888E+03,8.906680E-02,8.125583E-02,3.090524E+03,7.916813E+02,1.304791E-01,5.580065E-02,2.110322E+03,8.040753E+02,8.906773E-02,5.667405E-02,4.066093E+03,1.557483E+03,1.713495E-01,1.097711E-01,2.818371E+03,1.758915E+03,1.188047E-01,1.239597E-01,4.132193E+03,1.116103E+03,1.741390E-01,7.866492E-02,2.818398E+03,8.101064E+02,1.188059E-01,5.709765E-02
06:00:00,0.000000E+00,1.609548E+04,0.000000E+00,1.134530E+00,0.000000E+00,8.969233E+03,0.000000E+00,6.322199E-01,8.103896E+03,7.487805E+03,3.451835E-01,5.277979E-01,7.585543E+03,1.346340E+03,3.235753E-01,9.488757E-02,5.085613E+03,2.000605E+03,2.169310E-01,1.409820E-01,7.664437E+03,7.886367E+02,3.269316E-01,5.558442E-02,5.085556E+03,5.889867E+02,2.169285E-01,4.151257E-02,3.500854E+03,1.010759E+03,1.494348E-01,7.124038E-02,2.418545E+03,1.474604E+03,1.032274E-01,1.039290E-01,3.562626E+03,8.463470E+02,1.520606E-01,5.965349E-02,2.418562E+03,8.374222E+02,1.032282E-01,5.902433E-02,4.542267E+03,1.774935E+03,1.936766E-01,1.250959E-01,3.131471E+03,2.318667E+03,1.335655E-01,1.634050E-01,4.610223E+03,1.191496E+03,1.965810E-01,8.397841E-02,3.131494E+03,8.553260E+02,1.335666E-01,6.028457E-02
06:15:00,3.362780E+02,1.657300E+04,1.601703E-02,1.168190E+00,2.822918E+03,9.448647E+03,1.261464E-01,6.660125E-01,1.327182E+04,7.975573E+03,5.821149E-01,5.621793E-01,9.109396E+03,1.609289E+03,3.999195E-01,1.134184E-01,6.070826E+03,2.661369E+03,2.665098E-01,1.875427E-01,9.190622E+03,9.479410E+02,4.034722E-01,6.681180E-02,6.070738E+03,6.879548E+02,2.665060E-01,4.848759E-02,4.793245E+03,1.214846E+03,2.106663E-01,8.562422E-02,3.260751E+03,1.883321E+03,1.433305E-01,1.327335E-01,4.858627E+03,9.839727E+02,2.135340E-01,6.935351E-02,3.260745E+03,9.237145E+02,1.433303E-01,6.510631E-02,5.885731E+03,2.042676E+03,2.584952E-01,1.439651E-01,4.005921E+03,2.991266E+03,1.759639E-01,2.108034E-01,5.957004E+03,1.354163E+03,2.616233E-01,9.544291E-02,4.005920E+03,9.557758E+02,1.759639E-01,6.736408E-02
06:30:00,3.362780E+02,1.986011E+04,1.601703E-02,1.430701E+00,2.822918E+03,1.266454E+04,1.261464E-01,9.142811E-01,1.574420E+04,1.110618E+04,7.018978E-01,8.019480E-01,1.005700E+04,2.468038E+03,4.522161E-01,1.788038E-01,6.690368E+03,3.897049E+03,3.008733E-01,2.832706E-01,1.014019E+04,1.731488E+03,4.559592E-01,1.258849E-01,6.690274E+03,1.195197E+03,3.008691E-01,8.688068E-02,5.612312E+03,1.953285E+03,2.520684E-01,1.413253E-01,3.805093E+03,2.800354E+03,1.710243E-01,2.035327E-01,5.681442E+03,1.681756E+03,2.551987E-01,1.218078E-01,3.805087E+03,1.411666E+03,1.710242E-01,1.023259E-01,6.709565E+03,2.931691E+03,3.014662E-01,2.121973E-01,4.549529E+03,4.233612E+03,2.044884E-01,3.074288E-01,6.783564E+03,2.157439E+03,3.048000E-01,1.565555E-01,4.549527E+03,1.470728E+03,2.044885E-01,1.066780E-01
06:45:00,5.542542E+02,2.144279E+04,2.650817E-02,1.584056E+00,4.831625E+03,1.394658E+04,2.229874E-01,1.031820E+00,1.634944E+04,1.236661E+04,7.548491E-01,9.152910E-01,1.034944E+04,2.924414E+03,4.760763E-01,2.176087E-01,6.878908E+03,4.858443E+03,3.164050E-01,3.631634E-01,1.043242E+04,2.156402E+03,4.798794E-01,1.612174E-01,6.878814E+03,1.475467E+03,3.164007E-01,1.102984E-01,5.976794E+03,2.330361E+03,2.758557E-01,1.732287E-01,4.074204E+03,3.508015E+03,1.879840E-01,2.624472E-01,6.054384E+03,2.058720E+03,2.794150E-01,1.534059E-01,4.074221E+03,1.694655E+03,1.879847E-01,1.263859E-01,7.070839E+03,3.391907E+03,3.258496E-01,2.520369E-01,4.778409E+03,5.187876E+03,2.201648E-01,3.872748E-01,7.142244E+03,2.596833E+03,3.291239E-01,1.937091E-01,4.778405E+03,1.758473E+03,2.201647E-01,1.311361E-01
07:00:00,7.281992E+02,2.423116E+04,3.487012E-02,1.834452E+00,6.241563E+03,1.644088E+04,2.907746E-01,1.246907E+00,1.953733E+04,1.491342E+04,9.093918E-01,1.132125E+00,1.099314E+04,3.583575E+03,5.123261E-01,2.730501E-01,7.285929E+03,5.916148E+03,3.395631E-01,4.518648E-01,1.107587E+04,2.851337E+03,5.161779E-01,2.183553E-01,7.285816E+03,1.921870E+03,3.395578E-01,1.471317E-01,6.777291E+03,2.956374E+03,3.162463E-01,2.253489E-01,4.584002E+03,4.358173E+03,2.138973E-01,3.334105E-01,6.855305E+03,2.720656E+03,3.198808E-01,2.079869E-01,4.583995E+03,2.143966E+03,2.138970E-01,1.638637E-01,7.790712E+03,4.035764E+03,3.632775E-01,3.069926E-01,5.233566E+03,6.227457E+03,2.440467E-01,4.750671E-01,7.861745E+03,3.286212E+03,3.665863E-01,2.510727E-01,5.233540E+03,2.199909E+03,2.440456E-01,1.680181E-01
07:15:00,2.995762E+03,2.859527E+04,1.456596E-01,2.237259E+00,9.991331E+03,2.040421E+04,4.770879E-01,1.599095E+00,2.321800E+04,1.892046E+04,1.109007E+00,1.484491E+00,1.205032E+04,4.591711E+03,5.758106E-01,3.613363E-01,7.967154E+03,7.251275E+03,3.807047E-01,5.708757E-01,1.213459E+04,3.913873E+03,5.798325E-01,3.093804E-01,7.967022E+03,2.606350E+03,3.806984E-01,2.059656E-01,7.841668E+03,3.910383E+03,3.752920E-01,3.080082E-01,5.272694E+03,5.488486E+03,2.523277E-01,4.330571E-01,7.922211E+03,3.732965E+03,3.791374E-01,2.948575E-01,5.272669E+03,2.830980E+03,2.523265E-01,2.234740E-01,8.821917E+03,5.028651E+03,4.218313E-01,3.950386E-01,5.898836E+03,7.534490E+03,2.820610E-01,5.925156E-01,8.894503E+03,4.343761E+03,4.252969E-01,3.426627E-01,5.898793E+03,2.880126E+03,2.820590E-01,2.271381E-01
